major_area_code,completion_dttm,station_code,species_code,number_sampled_num,length_num,sex_code,maturity_stage_code
4,16MAR2016:15:09:00.000,18,9605,1,49,,
4,16MAR2016:15:09:00.000,18,9605,1,57,1,
1,17MAR2016:09:27:00.000,116,9605,1,35,,
6,17MAR2016:09:50:00.000,123,9605,1,26,,
6,17MAR2016:09:50:00.000,123,9605,1,36,,
1,17MAR2016:10:05:00.000,118,9605,1,35,,
1,17MAR2016:10:05:00.000,118,9605,1,24,,
3,17MAR2016:10:06:00.000,314,9605,1,149,2,3
6,17MAR2016:10:12:00.000,122,9605,1,41,,
6,17MAR2016:10:12:00.000,122,9605,1,41,,
6,17MAR2016:10:12:00.000,122,9605,1,24,,
5,17MAR2016:10:35:00.000,103,9605,1,44,,
5,17MAR2016:10:35:00.000,103,9605,1,71,2,1
6,17MAR2016:10:35:00.000,121,9605,1,51,1,
6,17MAR2016:10:35:00.000,121,9605,1,22,,
6,17MAR2016:10:35:00.000,121,9605,1,33,,
6,17MAR2016:10:35:00.000,121,9605,1,77,1,
6,17MAR2016:11:04:00.000,160,9605,1,35,,
6,17MAR2016:11:04:00.000,160,9605,1,23,,
6,17MAR2016:11:32:00.000,196,9605,1,31,,
6,17MAR2016:11:32:00.000,196,9605,1,34,,
5,17MAR2016:11:33:00.000,132,9605,1,65,1,
5,17MAR2016:11:33:00.000,132,9605,1,28,,
6,17MAR2016:12:12:00.000,217,9605,1,44,,
6,17MAR2016:12:31:00.000,230,9605,1,54,1,
6,17MAR2016:12:31:00.000,230,9605,1,48,,
6,17MAR2016:12:31:00.000,230,9605,1,46,,
6,17MAR2016:12:31:00.000,230,9605,1,165,2,4
5,17MAR2016:12:58:00.000,106,9605,1,65,1,
6,17MAR2016:13:06:00.000,242,9605,1,196,1,
6,17MAR2016:13:06:00.000,242,9605,1,49,,
5,17MAR2016:14:34:00.000,56,9605,1,84,2,1
4,21MAR2016:09:40:00.000,212,9605,1,60,2,1
4,21MAR2016:11:54:00.000,252,9605,1,15,,
18,21MAR2016:12:01:00.000,564,9605,1,53,2,1
3,21MAR2016:12:57:00.000,340,9605,1,36,,
4,21MAR2016:13:59:00.000,233,9605,1,22,,
4,21MAR2016:13:59:00.000,233,9605,1,23,,
4,21MAR2016:13:59:00.000,233,9605,1,44,,
4,21MAR2016:13:59:00.000,233,9605,1,56,1,
7,21MAR2016:16:20:00.000,126,9605,1,178,1,
5,25MAR2016:09:27:00.000,196,9605,1,49,,
5,25MAR2016:09:27:00.000,196,9605,1,45,,
5,25MAR2016:09:27:00.000,196,9605,1,46,,
5,25MAR2016:09:27:00.000,196,9605,1,36,,
5,25MAR2016:09:27:00.000,196,9605,1,156,2,3
5,25MAR2016:09:27:00.000,196,9605,1,159,2,2
5,25MAR2016:10:14:00.000,197,9605,1,31,,
5,25MAR2016:11:17:00.000,175,9605,1,72,2,1
5,25MAR2016:11:17:00.000,175,9605,1,67,2,1
5,25MAR2016:11:17:00.000,175,9605,1,48,,
5,25MAR2016:12:03:00.000,150,9605,1,62,1,
5,25MAR2016:12:03:00.000,150,9605,1,26,,
5,28MAR2016:12:47:00.000,147,9605,1,44,,
1,28MAR2016:13:00:00.000,189,9605,1,157,1,
8,29MAR2016:10:44:00.000,37,9605,1,59,1,
8,29MAR2016:12:48:00.000,17,9605,1,165,1,
8,29MAR2016:12:48:00.000,17,9605,1,106,1,
8,29MAR2016:12:48:00.000,17,9605,1,165,1,
8,29MAR2016:12:48:00.000,17,9605,1,136,2,2
8,29MAR2016:12:48:00.000,17,9605,1,149,1,
8,29MAR2016:12:48:00.000,17,9605,1,77,1,
8,29MAR2016:12:48:00.000,17,9605,1,64,1,
7,29MAR2016:12:58:00.000,51,9605,1,168,1,
7,29MAR2016:12:58:00.000,51,9605,1,65,2,1
20,04APR2016:09:00:00.000,2161,9605,1,142,2,3
4,04APR2016:12:14:00.000,102,9605,1,166,2,1
4,04APR2016:12:14:00.000,102,9605,1,51,1,
4,04APR2016:12:14:00.000,102,9605,1,98,2,1
4,04APR2016:12:14:00.000,102,9605,1,81,2,1
4,04APR2016:12:14:00.000,102,9605,1,76,2,1
4,04APR2016:12:14:00.000,102,9605,1,81,2,1
4,04APR2016:12:14:00.000,102,9605,1,54,1,
4,04APR2016:14:00:00.000,121,9605,1,38,,
4,04APR2016:14:00:00.000,121,9605,1,84,2,1
4,04APR2016:14:00:00.000,121,9605,1,43,,
4,04APR2016:14:36:00.000,137,9605,1,141,2,2
4,04APR2016:14:36:00.000,137,9605,1,169,1,
4,04APR2016:14:36:00.000,137,9605,1,52,1,
6,05APR2016:08:12:00.000,72,9605,1,42,,
6,05APR2016:08:12:00.000,72,9605,1,70,2,1
6,05APR2016:08:12:00.000,72,9605,1,32,,
6,05APR2016:08:35:00.000,71,9605,1,58,1,
6,05APR2016:09:29:00.000,123,9605,1,50,1,
6,05APR2016:09:57:00.000,163,9605,1,38,,
6,05APR2016:09:57:00.000,163,9605,1,58,2,1
6,05APR2016:09:57:00.000,163,9605,1,32,,
6,05APR2016:09:57:00.000,163,9605,1,66,2,1
6,05APR2016:09:57:00.000,163,9605,1,38,,
4,05APR2016:11:08:00.000,41,9605,1,119,2,1
4,05APR2016:11:08:00.000,41,9605,1,137,1,
4,05APR2016:11:08:00.000,41,9605,1,133,1,
4,05APR2016:11:08:00.000,41,9605,1,94,2,1
4,05APR2016:11:08:00.000,41,9605,1,81,1,
2,05APR2016:11:46:00.000,99,9605,1,173,1,
4,05APR2016:12:08:00.000,11,9605,1,38,,
4,05APR2016:12:08:00.000,11,9605,1,47,,
8,05APR2016:12:53:00.000,313,9605,1,41,,
8,06APR2016:10:11:00.000,75,9605,1,54,2,1
8,06APR2016:10:40:00.000,60,9605,1,90,2,1
8,06APR2016:10:40:00.000,60,9605,1,43,,
8,06APR2016:10:40:00.000,60,9605,1,38,,
8,06APR2016:10:40:00.000,60,9605,1,171,1,
8,06APR2016:11:49:00.000,42,9605,1,43,,
8,06APR2016:11:49:00.000,42,9605,1,50,1,
5,07APR2016:09:39:00.000,276,9605,1,180,2,3
5,07APR2016:10:31:00.000,279,9605,1,46,,
5,07APR2016:12:27:00.000,192,9605,1,94,2,1
5,07APR2016:13:29:00.000,190,9605,1,60,1,
5,07APR2016:13:29:00.000,190,9605,1,57,1,
5,07APR2016:13:57:00.000,161,9605,1,37,,
3,11APR2016:13:24:00.000,117,9605,1,71,2,1
2,11APR2016:14:27:00.000,358,9605,1,44,,
4,12APR2016:11:51:00.000,166,9605,1,87,1,
4,12APR2016:11:51:00.000,166,9605,1,96,1,
4,12APR2016:11:51:00.000,166,9605,1,76,2,1
4,12APR2016:11:51:00.000,166,9605,1,63,1,
4,12APR2016:11:51:00.000,166,9605,1,184,1,
1,12APR2016:12:54:00.000,33,9605,1,41,1,
1,12APR2016:12:54:00.000,33,9605,1,71,1,
1,12APR2016:12:54:00.000,33,9605,1,33,2,1
4,12APR2016:13:04:00.000,178,9605,1,76,1,
4,12APR2016:13:04:00.000,178,9605,1,76,1,
4,12APR2016:13:04:00.000,178,9605,1,196,2,2
4,12APR2016:13:04:00.000,178,9605,1,164,2,2
4,12APR2016:13:04:00.000,178,9605,1,33,,
4,12APR2016:14:03:00.000,188,9605,1,52,2,1
4,12APR2016:14:03:00.000,188,9605,1,53,1,
4,12APR2016:14:03:00.000,188,9605,1,23,,
4,12APR2016:14:03:00.000,188,9605,1,86,2,1
3,12APR2016:14:51:00.000,426,9605,1,161,2,2
4,19APR2016:09:49:00.000,108,9605,1,62,2,1
3,19APR2016:10:00:00.000,178,9605,1,63,1,
4,19APR2016:11:27:00.000,67,9605,1,76,1,
4,19APR2016:12:01:00.000,157,9605,1,91,1,
4,19APR2016:12:01:00.000,157,9605,1,117,1,
4,19APR2016:12:07:00.000,91,9605,1,102,1,
4,19APR2016:12:07:00.000,91,9605,1,34,,
4,19APR2016:13:18:00.000,83,9605,1,164,1,
4,19APR2016:13:18:00.000,83,9605,1,130,2,2
4,19APR2016:13:18:00.000,83,9605,1,80,1,
4,19APR2016:13:18:00.000,83,9605,1,64,2,1
4,19APR2016:13:18:00.000,83,9605,1,72,2,1
4,19APR2016:14:41:00.000,95,9605,1,63,2,1
9,19APR2016:15:03:00.000,46,9605,1,145,2,1
9,19APR2016:15:03:00.000,46,9605,1,158,2,1
4,19APR2016:15:27:00.000,259,9605,1,59,1,
4,19APR2016:15:27:00.000,259,9605,1,39,,
4,19APR2016:15:27:00.000,259,9605,1,38,,
7,19APR2016:16:13:00.000,155,9605,1,55,2,1
7,19APR2016:17:11:00.000,197,9605,1,64,1,
7,19APR2016:17:11:00.000,197,9605,1,63,1,
7,19APR2016:17:11:00.000,197,9605,1,82,1,
7,19APR2016:17:11:00.000,197,9605,1,62,1,
7,19APR2016:17:11:00.000,197,9605,1,37,,
7,19APR2016:17:11:00.000,197,9605,1,51,1,
7,19APR2016:17:11:00.000,197,9605,1,18,,
7,19APR2016:17:11:00.000,197,9605,1,20,,
5,20APR2016:15:56:00.000,105,9605,1,82,2,1
6,21APR2016:10:14:00.000,188,9605,1,,1,
7,21APR2016:11:20:00.000,200,9605,1,158,1,
7,21APR2016:11:20:00.000,200,9605,1,58,2,1
7,21APR2016:11:20:00.000,200,9605,1,104,2,2
6,21APR2016:12:11:00.000,135,9605,1,154,2,4
18,22APR2016:11:20:00.000,521,9605,1,92,2,1
18,22APR2016:11:20:00.000,521,9605,1,82,1,
18,22APR2016:11:20:00.000,521,9605,1,107,2,1
18,22APR2016:11:20:00.000,521,9605,1,86,2,1
18,22APR2016:11:20:00.000,521,9605,1,112,2,1
18,22APR2016:11:20:00.000,521,9605,1,132,2,1
18,22APR2016:11:20:00.000,521,9605,1,41,,
18,22APR2016:11:20:00.000,521,9605,1,36,,
18,22APR2016:11:20:00.000,521,9605,1,24,,
18,22APR2016:11:20:00.000,521,9605,1,34,,
18,22APR2016:11:20:00.000,521,9605,1,28,,
18,22APR2016:11:20:00.000,521,9605,1,30,,
18,22APR2016:11:20:00.000,521,9605,1,27,,
18,22APR2016:11:20:00.000,521,9605,1,26,,
18,22APR2016:11:20:00.000,521,9605,1,27,,
18,22APR2016:11:20:00.000,521,9605,1,27,,
18,22APR2016:11:20:00.000,521,9605,1,37,,
18,22APR2016:11:20:00.000,521,9605,1,26,,
18,22APR2016:11:20:00.000,521,9605,1,24,,
18,22APR2016:11:20:00.000,521,9605,1,19,,
18,22APR2016:11:20:00.000,521,9605,1,22,,
18,22APR2016:14:25:00.000,471,9605,1,92,2,1
18,22APR2016:14:25:00.000,471,9605,1,159,1,
2,22APR2016:18:17:00.000,416,9605,1,44,,
5,25APR2016:09:42:00.000,173,9605,1,86,1,
5,25APR2016:09:42:00.000,173,9605,1,113,1,
5,25APR2016:10:17:00.000,151,9605,1,28,,
5,25APR2016:10:17:00.000,151,9605,1,13,,
5,25APR2016:10:17:00.000,151,9605,1,67,2,1
5,25APR2016:10:17:00.000,151,9605,1,43,,
5,25APR2016:10:17:00.000,151,9605,1,38,,
5,25APR2016:10:17:00.000,151,9605,1,72,1,
5,25APR2016:10:17:00.000,151,9605,1,81,2,1
5,25APR2016:11:04:00.000,120,9605,1,37,,
5,25APR2016:11:59:00.000,45,9605,1,152,1,
5,25APR2016:12:25:00.000,66,9605,1,132,1,
5,25APR2016:12:25:00.000,66,9605,1,186,1,
5,25APR2016:12:25:00.000,66,9605,1,169,1,
8,25APR2016:12:42:00.000,279,9605,1,117,1,
8,25APR2016:12:42:00.000,279,9605,1,109,2,1
8,25APR2016:12:42:00.000,279,9605,1,105,1,
8,25APR2016:12:42:00.000,279,9605,1,56,1,
8,25APR2016:12:42:00.000,279,9605,1,81,1,
3,25APR2016:15:29:00.000,368,9605,1,154,2,3
7,25APR2016:16:44:00.000,95,9605,1,48,,
7,25APR2016:16:44:00.000,95,9605,1,76,1,
7,25APR2016:16:44:00.000,95,9605,1,46,2,3
7,25APR2016:16:44:00.000,95,9605,1,71,1,
7,25APR2016:16:44:00.000,95,9605,1,68,1,
6,27APR2016:08:45:00.000,36,9605,1,76,2,1
6,27APR2016:08:45:00.000,36,9605,1,74,2,1
6,27APR2016:08:45:00.000,36,9605,1,66,2,1
6,27APR2016:08:45:00.000,36,9605,1,62,2,1
6,27APR2016:08:45:00.000,36,9605,1,81,2,1
3,27APR2016:11:45:00.000,343,9605,1,150,2,3
8,27APR2016:17:05:00.000,310,9605,1,56,1,
4,01MAY2016:11:00:00.000,53,9605,1,72,1,
4,01MAY2016:12:25:00.000,79,9605,1,112,2,1
4,01MAY2016:13:04:00.000,89,9605,1,40,,
4,01MAY2016:13:37:00.000,90,9605,1,158,2,2
4,01MAY2016:15:24:00.000,155,9605,1,192,2,3
4,01MAY2016:15:24:00.000,155,9605,1,89,2,1
3,02MAY2016:17:25:00.000,181,9605,1,62,,
9,02MAY2016:17:27:00.000,75,9605,1,165,2,2
9,02MAY2016:18:02:00.000,86,9605,1,45,,
4,03MAY2016:11:15:00.000,27,9605,1,50,1,
4,03MAY2016:11:15:00.000,27,9605,1,42,,
4,03MAY2016:11:15:00.000,27,9605,1,33,,
4,03MAY2016:11:15:00.000,27,9605,1,32,,
4,03MAY2016:11:15:00.000,27,9605,1,41,,
6,04MAY2016:08:15:00.000,87,9605,1,40,,
17,04MAY2016:09:07:00.000,12,9605,1,113,2,1
17,04MAY2016:09:07:00.000,12,9605,1,44,,
19,04MAY2016:14:45:00.000,1529,9605,1,169,2,3
19,04MAY2016:16:02:00.000,1509,9605,1,159,2,3
19,04MAY2016:18:16:00.000,1586,9605,1,177,2,4
18,05MAY2016:14:48:00.000,711,9605,1,155,2,2
8,06MAY2016:09:57:00.000,330,9605,1,76,2,1
3,10MAY2016:15:06:00.000,374,9605,1,186,1,
3,10MAY2016:15:06:00.000,374,9605,1,147,2,2
3,10MAY2016:15:06:00.000,374,9605,1,161,2,2
3,10MAY2016:15:06:00.000,374,9605,1,48,,
3,10MAY2016:15:41:00.000,343,9605,1,106,2,1
3,10MAY2016:15:41:00.000,343,9605,1,57,1,
3,10MAY2016:15:41:00.000,343,9605,1,26,,
5,12MAY2016:08:33:00.000,275,9605,1,141,2,2
5,12MAY2016:08:33:00.000,275,9605,1,158,1,
4,12MAY2016:09:10:00.000,167,9605,1,121,2,2
4,12MAY2016:09:47:00.000,180,9605,1,135,2,3
5,12MAY2016:12:22:00.000,66,9605,1,120,1,
5,12MAY2016:14:33:00.000,196,9605,1,151,1,
5,12MAY2016:14:33:00.000,196,9605,1,110,2,1
6,16MAY2016:13:51:00.000,31,9605,1,58,2,1
6,16MAY2016:13:51:00.000,31,9605,1,141,1,
9,16MAY2016:14:35:00.000,48,9605,1,157,2,4
9,16MAY2016:15:25:00.000,49,9605,1,182,2,2
9,16MAY2016:15:25:00.000,49,9605,1,184,2,3
9,16MAY2016:16:10:00.000,66,9605,1,165,1,
9,16MAY2016:16:10:00.000,66,9605,1,139,2,2
9,16MAY2016:16:10:00.000,66,9605,1,80,2,1
9,16MAY2016:16:10:00.000,66,9605,1,109,2,1
9,16MAY2016:16:50:00.000,51,9605,1,146,1,
9,16MAY2016:16:50:00.000,51,9605,1,111,1,
4,17MAY2016:12:08:00.000,70,9605,1,151,2,2
4,17MAY2016:12:08:00.000,70,9605,1,122,1,
4,17MAY2016:18:04:00.000,141,9605,1,112,1,
17,18MAY2016:08:01:00.000,3699,9605,1,89,2,1
17,18MAY2016:08:55:00.000,84,9605,1,64,2,1
4,18MAY2016:09:12:00.000,267,9605,1,172,2,2
17,18MAY2016:09:41:00.000,210,9605,1,184,2,4
6,18MAY2016:09:41:00.000,145,9605,1,74,2,1
6,18MAY2016:10:42:00.000,240,9605,1,60,2,1
20,20MAY2016:11:22:00.000,2087,9605,1,48,,
20,20MAY2016:11:22:00.000,2087,9605,1,138,2,3
5,20MAY2016:12:36:00.000,131,9605,1,121,1,
5,20MAY2016:12:36:00.000,131,9605,1,113,1,
18,23MAY2016:08:49:00.000,444,9605,1,76,2,1
18,23MAY2016:10:12:00.000,465,9605,1,45,,
19,23MAY2016:10:45:00.000,1538,9605,1,177,2,2
1,23MAY2016:11:01:00.000,189,9605,1,152,1,
1,23MAY2016:11:01:00.000,189,9605,1,189,1,
1,23MAY2016:11:01:00.000,189,9605,1,51,1,
1,23MAY2016:11:01:00.000,189,9605,1,89,2,1
1,23MAY2016:11:01:00.000,189,9605,1,11,,
19,23MAY2016:11:21:00.000,1560,9605,1,166,2,2
19,23MAY2016:12:20:00.000,1653,9605,1,147,2,2
7,23MAY2016:12:48:00.000,125,9605,1,152,1,
7,23MAY2016:12:48:00.000,125,9605,1,60,1,
3,23MAY2016:14:02:00.000,207,9605,1,28,,
3,23MAY2016:14:02:00.000,207,9605,1,45,,
3,23MAY2016:15:12:00.000,177,9605,1,145,2,2
19,23MAY2016:15:14:00.000,1734,9605,1,87,2,1
3,23MAY2016:15:46:00.000,215,9605,1,40,,
3,23MAY2016:16:26:00.000,281,9605,1,54,2,1
17,24MAY2016:08:56:00.000,82,9605,1,45,,
17,24MAY2016:08:56:00.000,82,9605,1,41,,
17,24MAY2016:08:56:00.000,82,9605,1,103,2,1
17,24MAY2016:08:56:00.000,82,9605,1,49,,
17,24MAY2016:08:56:00.000,82,9605,1,74,2,1
17,24MAY2016:08:56:00.000,82,9605,1,66,1,
17,24MAY2016:08:56:00.000,82,9605,1,36,,
17,24MAY2016:09:27:00.000,56,9605,1,87,1,
5,24MAY2016:09:36:00.000,237,9605,1,150,1,
5,24MAY2016:09:36:00.000,237,9605,1,136,1,
5,24MAY2016:10:48:00.000,89,9605,1,36,,
5,24MAY2016:10:48:00.000,89,9605,1,166,1,
5,24MAY2016:10:48:00.000,89,9605,1,160,1,
5,24MAY2016:10:48:00.000,89,9605,1,114,2,1
5,24MAY2016:11:52:00.000,87,9605,1,82,1,
5,24MAY2016:11:52:00.000,87,9605,1,76,2,1
5,24MAY2016:11:52:00.000,87,9605,1,160,2,2
5,24MAY2016:11:52:00.000,87,9605,1,66,1,
5,24MAY2016:11:52:00.000,87,9605,1,55,2,1
5,24MAY2016:11:52:00.000,87,9605,1,154,1,
5,24MAY2016:11:52:00.000,87,9605,1,170,1,
5,24MAY2016:11:52:00.000,87,9605,1,35,,
5,24MAY2016:11:52:00.000,87,9605,1,33,,
5,24MAY2016:11:52:00.000,87,9605,1,29,,
5,24MAY2016:11:52:00.000,87,9605,1,49,,
5,24MAY2016:11:52:00.000,87,9605,1,90,2,1
1,24MAY2016:12:03:00.000,119,9605,1,196,2,2
7,24MAY2016:16:06:00.000,66,9605,1,41,,
2,25MAY2016:10:26:00.000,444,9605,1,57,2,1
2,25MAY2016:11:21:00.000,152,9605,1,38,,
2,25MAY2016:12:49:00.000,222,9605,1,57,1,
2,25MAY2016:12:49:00.000,222,9605,1,28,,
3,31MAY2016:13:09:00.000,353,9605,1,177,1,1
3,31MAY2016:13:09:00.000,353,9605,1,36,,
3,31MAY2016:13:09:00.000,353,9605,1,60,2,1
3,31MAY2016:13:09:00.000,353,9605,1,65,2,1
3,31MAY2016:13:09:00.000,353,9605,1,54,2,
3,31MAY2016:13:09:00.000,353,9605,1,67,1,
3,31MAY2016:13:09:00.000,353,9605,1,40,,
3,31MAY2016:13:09:00.000,353,9605,1,30,,
3,31MAY2016:13:09:00.000,353,9605,1,31,,
3,31MAY2016:17:12:00.000,240,9605,1,46,,
3,31MAY2016:17:12:00.000,240,9605,1,161,1,
3,31MAY2016:17:12:00.000,240,9605,1,158,2,2
3,31MAY2016:17:12:00.000,240,9605,1,68,2,1
3,31MAY2016:17:12:00.000,240,9605,1,65,1,
3,31MAY2016:17:12:00.000,240,9605,1,56,2,1
1,01JUN2016:07:46:00.000,59,9605,1,122,2,1
1,01JUN2016:08:14:00.000,60,9605,1,51,1,
4,01JUN2016:12:55:00.000,106,9605,1,136,2,2
4,01JUN2016:12:55:00.000,106,9605,1,152,2,2
4,01JUN2016:12:55:00.000,106,9605,1,171,2,2
4,01JUN2016:12:55:00.000,106,9605,1,132,2,2
4,01JUN2016:12:55:00.000,106,9605,1,155,2,2
4,01JUN2016:12:55:00.000,106,9605,1,146,2,2
4,01JUN2016:13:38:00.000,80,9605,1,129,1,
4,01JUN2016:13:38:00.000,80,9605,1,117,1,
4,01JUN2016:15:06:00.000,63,9605,1,138,1,
4,01JUN2016:15:39:00.000,183,9605,1,131,2,3
4,01JUN2016:15:54:00.000,83,9605,1,111,2,1
4,01JUN2016:15:54:00.000,83,9605,1,147,2,2
4,01JUN2016:15:54:00.000,83,9605,1,100,1,
4,01JUN2016:15:54:00.000,83,9605,1,143,2,2
4,01JUN2016:15:54:00.000,83,9605,1,144,1,
4,02JUN2016:11:21:00.000,181,9605,1,96,2,1
4,02JUN2016:11:21:00.000,181,9605,1,82,1,
4,02JUN2016:11:21:00.000,181,9605,1,33,,
4,02JUN2016:12:32:00.000,188,9605,1,87,2,1
4,02JUN2016:12:32:00.000,188,9605,1,56,1,
4,02JUN2016:12:32:00.000,188,9605,1,28,,
19,05JUN2016:13:21:00.000,1606,9605,1,49,,
17,06JUN2016:07:40:00.000,35,9605,1,141,1,
17,06JUN2016:11:14:00.000,3683,9605,1,77,2,1
3,06JUN2016:12:32:00.000,399,9605,1,138,2,2
3,06JUN2016:12:32:00.000,399,9605,1,173,2,4
17,06JUN2016:13:03:00.000,3665,9605,1,85,2,1
7,06JUN2016:13:15:00.000,142,9605,1,57,1,
2,06JUN2016:13:30:00.000,382,9605,1,48,,
2,06JUN2016:14:22:00.000,290,9605,1,34,,
3,06JUN2016:15:10:00.000,233,9605,1,35,,
7,06JUN2016:15:17:00.000,180,9605,1,116,,
7,06JUN2016:16:18:00.000,205,9605,1,56,2,1
7,06JUN2016:16:18:00.000,205,9605,1,122,1,
9,07JUN2016:12:35:00.000,60,9605,1,160,2,2
9,07JUN2016:13:00:00.000,45,9605,1,176,2,2
8,07JUN2016:17:56:00.000,50,9605,1,37,,
8,07JUN2016:18:30:00.000,75,9605,1,141,2,3
8,07JUN2016:18:58:00.000,88,9605,1,125,2,3
20,08JUN2016:08:24:00.000,2133,9605,1,161,2,3
5,08JUN2016:08:50:00.000,264,9605,1,105,2,1
5,08JUN2016:10:21:00.000,223,9605,1,52,2,1
5,08JUN2016:10:21:00.000,223,9605,1,62,2,1
5,08JUN2016:13:46:00.000,91,9605,1,150,2,2
5,08JUN2016:13:46:00.000,91,9605,1,94,2,1
5,08JUN2016:13:46:00.000,91,9605,1,131,2,2
5,08JUN2016:13:46:00.000,91,9605,1,171,1,
5,08JUN2016:14:21:00.000,31,9605,1,59,1,
5,08JUN2016:14:21:00.000,31,9605,1,145,1,
5,08JUN2016:14:21:00.000,31,9605,1,121,1,
18,08JUN2016:16:24:00.000,349,9605,1,65,1,
6,13JUN2016:11:21:00.000,201,9605,1,153,1,
5,17JUN2016:10:23:00.000,323,9605,1,131,2,4
4,17JUN2016:12:32:00.000,235,9605,1,92,2,1
5,20JUN2016:10:38:00.000,152,9605,1,31,,
5,20JUN2016:10:38:00.000,152,9605,1,78,1,
4,20JUN2016:10:49:00.000,44,9605,1,39,,
4,20JUN2016:10:55:00.000,259,9605,1,152,1,
5,20JUN2016:11:28:00.000,128,9605,1,38,,
7,20JUN2016:12:25:00.000,267,9605,1,50,1,
7,20JUN2016:14:13:00.000,97,9605,1,54,1,
4,20JUN2016:14:33:00.000,56,9605,1,156,1,
4,20JUN2016:14:33:00.000,56,9605,1,162,2,2
4,20JUN2016:14:33:00.000,56,9605,1,192,2,2
4,20JUN2016:14:33:00.000,56,9605,1,103,2,1
4,20JUN2016:14:53:00.000,46,9605,1,32,,
3,20JUN2016:14:57:00.000,414,9605,1,143,2,2
3,20JUN2016:14:57:00.000,414,9605,1,123,1,
3,20JUN2016:14:57:00.000,414,9605,1,69,1,
3,20JUN2016:16:08:00.000,337,9605,1,158,1,
3,20JUN2016:16:08:00.000,337,9605,1,163,2,2
3,20JUN2016:16:08:00.000,337,9605,1,93,2,1
3,20JUN2016:16:08:00.000,337,9605,1,82,2,1
8,21JUN2016:13:16:00.000,98,9605,1,48,,
8,21JUN2016:13:16:00.000,98,9605,1,71,1,
8,21JUN2016:13:16:00.000,98,9605,1,48,,
8,21JUN2016:13:16:00.000,98,9605,1,57,2,1
20,22JUN2016:08:10:00.000,2072,9605,1,132,2,3
20,22JUN2016:08:10:00.000,2072,9605,1,179,2,8
2,22JUN2016:09:36:00.000,391,9605,1,115,1,
20,22JUN2016:10:14:00.000,2021,9605,1,185,2,3
20,22JUN2016:10:14:00.000,2021,9605,1,167,2,8
19,22JUN2016:10:20:00.000,1476,9605,1,158,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,153,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,162,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,123,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,168,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,142,2,3
19,22JUN2016:10:20:00.000,1476,9605,1,163,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,149,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,156,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,159,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,171,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,185,2,2
19,22JUN2016:10:20:00.000,1476,9605,1,147,2,2
19,22JUN2016:10:54:00.000,1477,9605,1,185,2,2
19,22JUN2016:10:54:00.000,1477,9605,1,163,2,4
19,22JUN2016:10:54:00.000,1477,9605,1,152,2,3
19,22JUN2016:10:54:00.000,1477,9605,1,178,2,2
19,22JUN2016:10:54:00.000,1477,9605,1,168,2,2
19,22JUN2016:13:13:00.000,1490,9605,1,88,2,1
19,22JUN2016:16:41:00.000,1534,9605,1,93,2,1
5,23JUN2016:09:49:00.000,165,9605,1,100,1,
5,23JUN2016:09:49:00.000,165,9605,1,163,1,
5,23JUN2016:09:49:00.000,165,9605,1,158,1,
5,23JUN2016:09:49:00.000,165,9605,1,164,1,
5,23JUN2016:09:49:00.000,165,9605,1,146,1,
5,23JUN2016:10:18:00.000,113,9605,1,141,2,2
5,23JUN2016:10:18:00.000,113,9605,1,156,1,
5,23JUN2016:10:18:00.000,113,9605,1,87,2,1
5,23JUN2016:10:18:00.000,113,9605,1,156,1,
5,23JUN2016:10:18:00.000,113,9605,1,158,1,
5,23JUN2016:10:18:00.000,113,9605,1,102,1,
5,23JUN2016:10:18:00.000,113,9605,1,87,2,1
5,23JUN2016:10:18:00.000,113,9605,1,82,1,
5,23JUN2016:10:18:00.000,113,9605,1,74,1,
5,23JUN2016:10:18:00.000,113,9605,1,102,1,
5,23JUN2016:10:18:00.000,113,9605,1,63,1,
5,23JUN2016:11:51:00.000,160,9605,1,94,1,
5,23JUN2016:11:51:00.000,160,9605,1,152,1,
5,23JUN2016:11:51:00.000,160,9605,1,95,1,
5,23JUN2016:11:51:00.000,160,9605,1,99,1,
5,23JUN2016:11:51:00.000,160,9605,1,111,1,
5,23JUN2016:11:51:00.000,160,9605,1,76,2,1
5,23JUN2016:11:51:00.000,160,9605,1,97,1,
5,23JUN2016:11:51:00.000,160,9605,1,65,1,
5,23JUN2016:11:51:00.000,160,9605,1,58,1,
5,23JUN2016:11:51:00.000,160,9605,1,62,1,
5,23JUN2016:12:25:00.000,187,9605,1,99,2,1
5,23JUN2016:12:25:00.000,187,9605,1,165,1,
5,23JUN2016:12:25:00.000,187,9605,1,164,1,
5,23JUN2016:12:25:00.000,187,9605,1,159,2,2
5,23JUN2016:12:25:00.000,187,9605,1,48,,
5,23JUN2016:12:25:00.000,187,9605,1,62,1,
5,23JUN2016:12:25:00.000,187,9605,1,36,,
5,23JUN2016:12:56:00.000,213,9605,1,142,2,2
