major_area_code,minor_bay_code,station_code,completion_dttm,start_temperature_num,start_salinity_num,start_dissolved_oxygen_num,start_turbidity_num,start_shallow_water_depth_num,start_deep_water_depth_num,y,x,elapsed_time,catch,mean_length,catch_per_hour,species_code
19,992,1603,02OCT2013:15:36:00.000,28.4,28.6,3.9,10,8.8,8.8,28.3225,-96.39527778,0.167000,0,,0,9605
19,992,1605,02OCT2013:10:29:00.000,28.3,29.8,3.1,4,13.1,13.1,28.326666667,-96.35694444,0.167000,0,,0,9605
19,992,1633,02OCT2013:12:18:00.000,28.4,27.1,6.7,1,7.1,7.1,28.290555556,-96.46027778,0.167000,0,,0,9605
19,992,1635,02OCT2013:11:21:00.000,28.3,28.3,5.3,1,11.3,11.3,28.288888889,-96.42861111,0.167000,0,,0,9605
19,992,1651,02OCT2013:12:49:00.000,28.3,27.8,6.0,2,9.3,9.3,28.276666667,-96.45666667,0.167000,0,,0,9605
19,992,1561,21OCT2013:14:39:00.000,24.1,28.3,6.6,4,13.7,13.7,28.375277778,-96.28944444,0.167000,0,,0,9605
19,992,1614,21OCT2013:12:50:00.000,25.3,28.4,6.3,2,19.8,19.8,28.324166667,-96.20861111,0.167000,0,,0,9605
19,992,1358,24OCT2013:14:29:00.000,24.8,29.0,5.7,17,5.7,5.7,28.526944444,-96.12305556,0.167000,0,,0,9605
19,992,1480,24OCT2013:10:11:00.000,25.6,31.1,5.0,4,12.1,12.1,28.439722222,-96.22777778,0.167000,0,,0,9605
19,992,1588,18NOV2013:16:15:00.000,20.2,28.2,8.2,48,10.3,10.3,28.339166667,-96.37916667,0.167000,0,,0,9605
19,992,1593,18NOV2013:11:29:00.000,20.5,30.6,6.5,21,16.4,16.4,28.343888889,-96.28805556,0.167000,0,,0,9605
19,992,1639,18NOV2013:13:08:00.000,20.4,30.1,6.9,12,17.0,17.0,28.29,-96.36166667,0.167000,0,,0,9605
19,992,1652,18NOV2013:15:33:00.000,20.0,28.8,7.1,13,12.8,12.8,28.276388889,-96.44055556,0.167000,0,,0,9605
19,992,1696,18NOV2013:14:11:00.000,21.4,32.5,6.4,9,21.3,21.3,28.2425,-96.35694444,0.167000,0,,0,9605
19,992,1716,18NOV2013:14:42:00.000,21.2,32.1,6.5,12,20.7,20.7,28.222222222,-96.39611111,0.167000,0,,0,9605
19,992,1538,18NOV2013:16:53:00.000,20.0,30.0,7.2,25,7.9,7.9,28.393333333,-96.33972222,0.167000,0,,0,9605
19,992,1497,04NOV2013:10:16:00.000,22.0,29.3,6.9,21,6.4,6.4,28.422777778,-96.31166667,0.167000,0,,0,9605
19,992,1507,11NOV2013:13:15:00.000,21.6,29.2,7.0,1,15.8,15.8,28.4225,-96.14472222,0.167000,0,,0,9605
19,992,1541,11NOV2013:15:32:00.000,21.4,28.5,7.0,5,11.2,11.2,28.393055556,-96.28944444,0.167000,0,,0,9605
19,992,1581,11NOV2013:14:52:00.000,21.9,29.8,6.9,4,17.3,17.3,28.355277778,-96.24611111,0.167000,0,,0,9605
19,992,1458,11NOV2013:12:17:00.000,21.5,28.4,7.1,7,12.4,12.4,28.459166667,-96.18944444,0.167000,0,,0,9605
19,992,1523,11NOV2013:10:52:00.000,21.5,28.6,7.1,2,13.7,13.7,28.409444444,-96.23972222,0.167000,0,,0,9605
19,992,1545,11NOV2013:11:32:00.000,21.6,28.9,6.9,4,15.8,15.8,28.389444444,-96.22805556,0.167000,0,,0,9605
19,992,1615,11NOV2013:14:09:00.000,22.1,30.6,6.9,3,20.1,20.1,28.325833333,-96.19027778,0.167000,0,,0,9605
19,992,1518,18NOV2013:17:20:00.000,20.1,28.3,8.3,11,7.3,7.3,28.405555556,-96.32888889,0.167000,0,,0,9605
19,992,1411,02DEC2013:14:38:00.000,16.6,31.3,7.2,4,12.1,12.1,28.490555556,-96.12638889,0.167000,0,,0,9605
19,992,1462,02DEC2013:13:40:00.000,17.9,33.2,6.4,7,14.3,14.3,28.460277778,-96.1225,0.167000,0,,0,9605
19,992,1509,02DEC2013:12:28:00.000,18.7,34.1,4.2,3,16.7,16.7,28.427222222,-96.10583333,0.167000,0,,0,9605
19,992,1584,02DEC2013:11:01:00.000,19.0,34.5,3.0,5,18.5,18.5,28.359722222,-96.19,0.167000,0,,0,9605
19,992,1435,02DEC2013:15:26:00.000,16.6,31.4,7.0,2,12.1,12.1,28.477222222,-96.15555556,0.167000,0,,0,9605
19,992,1488,02DEC2013:13:04:00.000,18.6,33.9,6.5,4,16.4,16.4,28.439722222,-96.09361111,0.167000,0,,0,9605
19,992,1564,02DEC2013:10:04:00.000,17.8,33.0,8.5,5,16.1,16.1,28.373333333,-96.24416667,0.167000,0,,0,9605
19,992,1600,02DEC2013:11:43:00.000,19.2,34.7,6.1,4,19.8,19.8,28.340277778,-96.17638889,0.167000,0,,0,9605
19,992,1539,16DEC2013:09:17:00.000,12.9,29.7,8.8,104,7.9,7.9,28.392777778,-96.32305556,0.167000,0,,0,9605
19,992,1622,16DEC2013:09:59:00.000,13.9,30.9,8.5,5,15.2,15.2,28.304722222,-96.3625,0.167000,0,,0,9605
19,992,1629,16DEC2013:15:56:00.000,15.6,33.1,7.8,3,20.7,20.7,28.306666667,-96.24388889,0.167000,0,,0,9605
19,992,1638,16DEC2013:10:28:00.000,14.1,31.1,8.4,9,15.8,15.8,28.292777778,-96.37361111,0.167000,0,,0,9605
19,992,1655,16DEC2013:11:22:00.000,14.5,31.5,8.3,3,16.5,16.4,28.273055556,-96.39361111,0.167000,0,,0,9605
19,992,1716,16DEC2013:12:33:00.000,15.6,31.3,8.2,3,20.4,20.4,28.225833333,-96.39166667,0.167000,0,,0,9605
19,992,1718,16DEC2013:13:37:00.000,16.1,33.5,8.3,4,21.9,21.9,28.226388889,-96.35694444,0.167000,0,,0,9605
19,992,1738,16DEC2013:13:04:00.000,15.8,33.4,7.8,12,21.6,21.6,28.206388889,-96.39361111,0.167000,0,,0,9605
19,992,1645,14JAN2014:13:46:00.000,13.9,34.8,8.4,23,20.7,20.7,28.293333333,-96.25583333,0.167000,0,,0,9605
19,992,1477,14JAN2014:09:17:00.000,23.4,30.3,9.2,8,8.2,8.2,28.44,-96.27666667,0.167000,0,,0,9605
19,992,1499,14JAN2014:09:31:00.000,12.5,30.3,9.7,8,9.7,9.7,28.426111111,-96.27333333,0.167000,0,,0,9605
19,992,1627,14JAN2014:13:19:00.000,13.8,34.5,8.7,3,19.8,19.8,28.306666667,-96.27722222,0.167000,0,,0,9605
19,992,1633,14JAN2014:10:49:00.000,12.9,31.0,8.8,6,6.7,6.7,28.29,-96.46055556,0.167000,0,,0,9605
19,992,1640,14JAN2014:12:45:00.000,12.8,34.4,11.6,11,17.9,17.9,28.293888889,-96.33861111,0.167000,0,,0,9605
19,992,1656,14JAN2014:12:13:00.000,13.3,33.7,8.4,7,17.3,17.3,28.273888889,-96.37638889,0.167000,0,,0,9605
19,992,1668,14JAN2014:11:17:00.000,12.7,31.3,9.2,10,9.4,9.4,28.26,-96.48944444,0.167000,0,,0,9605
19,992,1383,22JAN2014:10:52:00.000,13.3,31.7,8.3,4,8.8,8.8,28.510277778,-96.13916667,0.167000,0,,0,9605
19,992,1455,22JAN2014:09:49:00.000,13.3,31.2,8.7,10,8.8,8.8,28.460833333,-96.23805556,0.167000,0,,0,9605
19,992,1462,22JAN2014:11:58:00.000,13.7,32.9,7.9,3,14.0,14.0,28.458888889,-96.12277778,0.167000,0,,0,9605
19,992,1509,22JAN2014:12:34:00.000,13.8,33.3,8.1,3,16.4,16.4,28.422777778,-96.11083333,0.167000,0,,0,9605
19,992,1438,22JAN2014:11:24:00.000,13.6,32.9,8.6,4,13.4,13.4,28.472777778,-96.11111111,0.167000,0,,0,9605
19,992,1459,22JAN2014:10:21:00.000,13.3,31.9,8.5,5,12.8,12.8,28.456666667,-96.17694444,0.167000,0,,0,9605
19,992,1478,22JAN2014:09:19:00.000,13.4,33.3,8.6,5,9.7,9.7,28.439444444,-96.26111111,0.167000,0,,0,9605
19,992,1535,22JAN2014:13:15:00.000,14.2,34.3,8.2,5,18.8,18.8,28.409166667,-96.04027778,0.167000,0,,0,9605
19,992,1520,04FEB2014:09:25:00.000,11.8,30.5,8.7,6,10.0,10.0,28.406111111,-96.29444444,0.167000,0,,0,9605
19,992,1484,08FEB2014:10:34:00.000,10.6,30.4,9.0,7,14.6,14.6,28.439444444,-96.16166667,0.167000,0,,0,9605
19,992,1487,08FEB2014:11:22:00.000,10.7,30.6,8.9,7,15.8,15.8,28.442777778,-96.10527778,0.167000,0,,0,9605
19,992,1546,08FEB2014:12:39:00.000,10.8,31.1,9.0,6,17.6,17.6,28.389444444,-96.21138889,0.167000,0,,0,9605
19,992,1582,08FEB2014:13:06:00.000,10.9,31.1,8.9,10,18.2,18.2,28.359444444,-96.22361111,0.167000,0,,0,9605
19,992,1573,17FEB2014:10:04:00.000,11.6,30.3,8.9,6,7.9,7.9,28.360555556,-96.37194444,0.167000,0,,0,9605
19,992,1620,17FEB2014:10:50:00.000,12.6,33.5,7.8,14,13.1,13.1,28.305833333,-96.39444444,0.167000,0,,0,9605
19,992,1626,17FEB2014:16:17:00.000,13.4,33.6,8.1,1,19.2,19.2,28.306388889,-96.29444444,0.167000,0,,0,9605
19,992,1656,17FEB2014:15:38:00.000,13.3,33.7,8.0,1,17.6,17.6,28.275277778,-96.37222222,0.167000,0,,0,9605
19,992,1669,17FEB2014:11:38:00.000,12.6,33.5,7.7,4,11.5,11.5,28.260277778,-96.47222222,0.167000,0,,0,9605
19,992,1690,17FEB2014:12:56:00.000,13.3,33.8,8.0,1,14.3,14.3,28.242777778,-96.45666667,0.167000,0,,0,9605
19,992,1459,04FEB2014:11:36:00.000,11.7,30.0,8.8,8,12.8,12.8,28.46,-96.17277778,0.167000,0,,0,9605
19,992,1434,04FEB2014:11:04:00.000,11.7,29.9,8.9,8,11.8,11.8,28.473333333,-96.17722222,0.167000,0,,0,9605
19,992,1502,04FEB2014:10:09:00.000,11.7,30.2,8.7,8,13.7,13.7,28.426111111,-96.22277778,0.167000,0,,0,9605
19,992,1668,17FEB2014:12:14:00.000,12.3,33.2,7.5,5,10.0,10.0,28.256944444,-96.49388889,0.167000,0,,0,9605
19,992,1672,17FEB2014:13:27:00.000,13.4,33.8,8.1,1,15.8,15.8,28.255833333,-96.42805556,0.167000,0,,0,9605
19,992,1413,05MAR2014:11:59:00.000,13.5,30.1,8.1,3,14.3,14.3,28.492777778,-96.08944444,0.167000,0,,0,9605
19,992,1456,05MAR2014:11:00:00.000,13.2,29.4,8.3,2,10.9,10.9,28.455833333,-96.22833333,0.167000,0,,0,9605
19,992,1479,05MAR2014:10:30:00.000,13.2,29.6,8.1,3,11.5,11.5,28.4425,-96.24,0.167000,0,,0,9605
19,992,1484,05MAR2014:12:39:00.000,13.5,30.5,8.7,2,14.9,14.9,28.438888889,-96.16194444,0.167000,0,,0,9605
19,992,1497,05MAR2014:09:48:00.000,12.6,28.5,8.7,2,7.9,7.9,28.423333333,-96.31111111,0.167000,0,,0,9605
19,992,1524,05MAR2014:15:57:00.000,13.5,30.5,8.4,2,15.5,15.5,28.406111111,-96.22805556,0.167000,0,,0,9605
19,992,1547,05MAR2014:15:14:00.000,13.8,30.9,8.4,2,17.0,17.0,28.3925,-96.19055556,0.167000,0,,0,9605
19,992,1578,05MAR2014:16:30:00.000,13.5,30.8,8.4,14,15.8,15.8,28.358888889,-96.29027778,0.167000,0,,0,9605
19,992,1573,25MAR2014:10:41:00.000,16.1,29.7,7.6,3,7.6,7.6,28.359722222,-96.37305556,0.167000,0,,0,9605
19,992,1606,25MAR2014:11:16:00.000,16.4,30.7,7.3,4,15.2,15.2,28.3225,-96.34472222,0.167000,0,,0,9605
19,992,1618,25MAR2014:11:52:00.000,16.5,29.6,7.7,2,7.3,7.3,28.309166667,-96.42388889,0.167000,0,,0,9605
19,992,1644,25MAR2014:16:35:00.000,16.2,32.4,7.6,2,20.4,20.4,28.293055556,-96.27305556,0.167000,0,,0,9605
19,992,1628,25MAR2014:17:07:00.000,16.2,32.3,7.6,11,20.4,20.4,28.306388889,-96.26111111,0.167000,0,,0,9605
19,992,1695,25MAR2014:12:28:00.000,16.6,32.0,7.6,4,20.7,20.7,28.238888889,-96.37861111,0.167000,0,,0,9605
19,992,1720,25MAR2014:14:20:00.000,16.6,32.7,7.4,6,23.1,23.1,28.223055556,-96.32833333,0.167000,0,,0,9605
19,992,1759,25MAR2014:13:29:00.000,16.7,32.8,7.6,4,22.2,22.2,28.192222222,-96.40722222,0.167000,0,,0,9605
19,992,1382,07APR2014:10:54:00.000,18.6,25.5,7.8,6,7.6,7.6,28.510555556,-96.15472222,0.167000,0,,0,9605
19,992,1411,07APR2014:11:37:00.000,18.4,28.7,7.5,7,12.1,12.1,28.49,-96.12777778,0.167000,0,,0,9605
19,992,1435,07APR2014:10:25:00.000,18.4,29.0,7.4,7,12.1,12.1,28.473055556,-96.16083333,0.167000,0,,0,9605
19,992,1437,07APR2014:12:03:00.000,18.4,29.1,7.1,5,13.1,13.1,28.476944444,-96.12277778,0.167000,0,,0,9605
19,992,1658,21APR2014:15:24:00.000,19.4,31.5,6.8,2,19.5,19.5,28.276388889,-96.33972222,0.167000,0,,0,9605
19,992,1464,07APR2014:12:46:00.000,18.4,29.6,7.6,4,15.2,15.2,28.455833333,-96.09527778,0.167000,0,,0,9605
19,992,1569,07APR2014:13:23:00.000,18.3,29.7,7.5,3,18.5,18.5,28.375833333,-96.15722222,0.167000,0,,0,9605
19,992,1596,07APR2014:14:32:00.000,18.4,31.2,7.4,4,18.5,18.5,28.342777778,-96.24055556,0.167000,0,,0,9605
19,992,1599,07APR2014:14:03:00.000,18.4,32.1,7.4,7,19.8,19.8,28.339166667,-96.19555556,0.167000,0,,0,9605
19,992,1592,21APR2014:10:08:00.000,20.1,31.2,6.9,2,16.1,16.1,28.3425,-96.30666667,0.167000,0,,0,9605
19,992,1605,21APR2014:11:09:00.000,20.0,30.3,6.9,6,14.0,14.0,28.323055556,-96.36083333,0.167000,0,,0,9605
19,992,1612,21APR2014:16:57:00.000,19.2,31.1,6.8,4,19.8,19.8,28.323333333,-96.24361111,0.167000,0,,0,9605
19,992,1649,21APR2014:12:12:00.000,20.7,29.8,7.5,6,8.2,8.2,28.276388889,-96.48972222,0.167000,0,,0,9605
19,992,1657,21APR2014:14:49:00.000,19.9,32.0,6.8,4,18.8,18.8,28.273888889,-96.36,0.167000,0,,0,9605
19,992,1696,21APR2014:14:11:00.000,20.0,32.3,7.2,6,21.0,21.0,28.243055556,-96.35638889,0.167000,0,,0,9605
19,992,1761,21APR2014:13:17:00.000,19.8,32.5,7.7,3,23.1,23.1,28.190277778,-96.37694444,0.167000,0,,0,9605
19,992,1591,02MAY2014:09:54:00.000,22.0,30.6,5.4,5,14.6,14.6,28.343888889,-96.32194444,0.167000,0,,0,9605
19,992,1614,02MAY2014:15:31:00.000,20.1,34.0,4.1,2,20.1,20.1,28.323055556,-96.21194444,0.167000,0,,0,9605
19,992,1651,02MAY2014:10:46:00.000,21.8,30.7,6.4,6,9.7,9.7,28.273333333,-96.46027778,0.167000,0,,0,9605
19,992,1668,02MAY2014:11:19:00.000,21.8,30.8,6.3,9,9.7,9.7,28.260555556,-96.48888889,0.167000,0,,0,9605
19,992,1717,02MAY2014:12:05:00.000,21.0,34.2,6.0,4,21.6,21.6,28.221944444,-96.37916667,0.167000,0,,0,9605
19,992,1718,02MAY2014:12:48:00.000,21.4,32.3,6.5,3,21.9,21.9,28.226666667,-96.35583333,0.167000,0,,0,9605
19,992,1722,02MAY2014:14:14:00.000,20.2,35.4,4.7,5,23.4,23.4,28.225833333,-96.29083333,0.167000,0,,0,9605
19,992,1740,02MAY2014:13:29:00.000,21.0,34.5,6.3,2,22.8,22.8,28.205833333,-96.36138889,0.167000,0,,0,9605
19,992,1407,30MAY2014:09:05:00.000,25.6,31.7,5.2,3,8.0,8.0,28.491666667,-96.19166667,0.167000,0,,0,9605
19,992,1455,30MAY2014:08:25:00.000,26.3,31.6,5.6,14,2.2,2.2,28.455555556,-96.24055556,0.167000,0,,0,9605
19,992,1483,30MAY2014:09:48:00.000,25.0,32.8,5.1,1,14.7,14.7,28.441666667,-96.175,0.167000,0,,0,9605
19,992,1507,30MAY2014:10:16:00.000,24.8,32.7,2.0,1,16.2,16.2,28.425555556,-96.14388889,0.167000,0,,0,9605
19,992,1548,30MAY2014:11:41:00.000,24.6,32.8,5.2,2,17.3,17.3,28.390833333,-96.17638889,0.167000,0,,0,9605
19,992,1572,30MAY2014:11:00:00.000,24.4,33.2,4.8,2,20.0,20.0,28.377777778,-96.10555556,0.167000,0,,0,9605
19,992,1581,30MAY2014:12:58:00.000,24.8,32.8,5.0,2,17.7,17.7,28.356388889,-96.24194444,0.167000,0,,0,9605
19,992,1598,30MAY2014:12:24:00.000,24.8,33.0,5.2,2,19.6,19.6,28.343888889,-96.20611111,0.167000,0,,0,9605
19,992,1381,03JUN2014:13:59:00.000,27.3,29.5,5.8,6,8.1,8.1,28.514166667,-96.17833333,0.167000,0,,0,9605
19,992,1409,03JUN2014:13:20:00.000,27.2,29.4,6.1,4,10.9,10.9,28.493055556,-96.15638889,0.167000,0,,0,9605
19,992,1466,03JUN2014:15:52:00.000,26.4,31.1,4.8,2,16.2,16.2,28.455833333,-96.0625,0.167000,0,,0,9605
19,992,1505,03JUN2014:10:51:00.000,27.0,31.2,6.1,6,15.4,15.4,28.422222222,-96.17916667,0.167000,0,,0,9605
19,992,1502,24JUN2014:10:23:00.000,27.2,35.1,4.9,6,13.6,13.6,28.427777778,-96.22111111,0.167000,0,,0,9605
19,992,1386,03JUN2014:14:58:00.000,27.3,29.0,6.3,4,12.0,12.0,28.510277778,-96.08972222,0.167000,0,,0,9605
19,992,1458,03JUN2014:12:36:00.000,26.8,30.2,5.9,9,13.0,13.0,28.455833333,-96.19472222,0.167000,0,,0,9605
19,992,1482,03JUN2014:11:37:00.000,26.8,30.6,6.0,4,14.0,14.0,28.442777778,-96.18972222,0.167000,0,,0,9605
19,992,1508,03JUN2014:16:33:00.000,26.5,30.3,5.7,4,16.5,16.5,28.426666667,-96.1225,0.167000,0,,0,9605
19,992,1574,24JUN2014:11:27:00.000,28.4,34.9,5.5,9,9.8,9.8,28.356666667,-96.36055556,0.167000,0,,0,9605
19,992,1649,24JUN2014:13:23:00.000,27.7,34.9,4.6,11,8.8,8.8,28.272777778,-96.49444444,0.167000,0,,0,9605
19,992,1700,24JUN2014:16:09:00.000,25.6,35.2,5.8,3,22.8,22.8,28.243888889,-96.28833333,0.167000,0,,0,9605
19,992,1720,24JUN2014:15:30:00.000,25.5,35.2,5.3,2,23.0,23.0,28.223055556,-96.32777778,0.167000,0,,0,9605
19,992,1606,24JUN2014:12:19:00.000,28.4,34.8,6.1,6,15.1,15.1,28.327222222,-96.33833333,0.167000,0,,0,9605
19,992,1677,24JUN2014:16:50:00.000,25.9,35.1,6.0,3,20.2,20.2,28.256388889,-96.34416667,0.167000,0,,0,9605
19,992,1713,24JUN2014:14:27:00.000,26.7,35.2,4.6,1,17.6,17.6,28.2275,-96.43833333,0.167000,0,,0,9605
19,992,1582,03JUL2014:14:53:00.000,26.5,36.5,5.6,3,17.8,17.8,28.356111111,-96.22888889,0.167000,0,,0,9605
19,992,1599,03JUL2014:14:08:00.000,26.4,36.5,4.8,5,19.6,19.6,28.344166667,-96.18861111,0.167000,0,,0,9605
19,992,1634,03JUL2014:08:48:00.000,29.3,36.6,6.7,7,8.1,8.1,28.294166667,-96.43833333,0.167000,0,,0,9605
19,992,1648,03JUL2014:09:23:00.000,29.4,36.8,6.4,7,8.2,8.2,28.273055556,-96.51055556,0.167000,0,,0,9605
19,992,1690,03JUL2014:10:12:00.000,28.8,36.5,6.5,4,14.9,14.9,28.244166667,-96.45444444,0.167000,0,,0,9605
19,992,1696,03JUL2014:12:46:00.000,25.7,35.5,2.5,6,21.1,21.1,28.24,-96.36083333,0.167000,0,,0,9605
19,992,1717,03JUL2014:11:58:00.000,25.5,36.0,3.8,4,21.6,21.6,28.226388889,-96.37277778,0.167000,0,,0,9605
19,992,1736,03JUL2014:10:53:00.000,26.3,36.1,3.5,3,20.0,20.0,28.206111111,-96.42777778,0.167000,0,,0,9605
19,992,1456,16JUL2014:14:23:00.000,29.3,34.6,5.9,6,10.1,10.1,28.461388889,-96.22055556,0.167000,0,,0,9605
19,992,1522,16JUL2014:09:46:00.000,27.9,34.8,5.4,4,13.1,13.1,28.410555556,-96.25444444,0.167000,0,,0,9605
19,992,1524,16JUL2014:10:37:00.000,27.2,35.1,4.9,5,14.9,14.9,28.407222222,-96.22611111,0.167000,0,,0,9605
19,992,1532,16JUL2014:12:15:00.000,26.8,35.1,5.2,1,18.0,18.0,28.407777778,-96.09277778,0.167000,0,,0,9605
19,992,1539,16JUL2014:09:02:00.000,29.2,34.7,6.2,2,7.2,9.0,28.391666667,-96.32694444,0.167000,0,,0,9605
19,992,1525,16JUL2014:11:17:00.000,27.2,35.1,5.1,3,15.0,15.0,28.41,-96.20583333,0.167000,0,,0,9605
19,992,1407,16JUL2014:13:50:00.000,29.4,34.8,5.0,2,8.1,8.1,28.490555556,-96.19333333,0.167000,0,,0,9605
19,992,1461,16JUL2014:13:00:00.000,29.1,34.6,6.2,2,13.6,13.6,28.461111111,-96.13805556,0.167000,0,,0,9605
19,992,1538,01AUG2014:09:32:00.000,26.6,35.8,5.9,5,7.3,7.3,28.393611111,-96.33916667,0.167000,0,,0,9605
19,992,1558,01AUG2014:10:10:00.000,25.3,35.9,5.9,5,8.8,8.8,28.372777778,-96.34472222,0.167000,1,60,5.9880239521,9605
19,992,1559,01AUG2014:10:45:00.000,25.6,35.8,5.6,5,9.4,9.4,28.3775,-96.32138889,0.167000,0,,0,9605
19,992,1627,01AUG2014:15:03:00.000,24.4,35.5,6.2,4,18.9,18.9,28.306388889,-96.27722222,0.167000,0,,0,9605
19,992,1649,01AUG2014:11:42:00.000,26.4,35.8,5.5,6,8.2,8.2,28.273055556,-96.49444444,0.167000,0,,0,9605
19,992,1677,01AUG2014:13:49:00.000,23.3,35.8,6.7,1,19.8,19.8,28.260277778,-96.33888889,0.167000,0,,0,9605
19,992,1693,01AUG2014:12:26:00.000,23.5,35.8,6.3,3,17.9,17.9,28.243888889,-96.405,0.167000,0,,0,9605
19,992,1696,01AUG2014:13:06:00.000,23.1,35.8,6.4,2,20.4,20.4,28.239444444,-96.36083333,0.167000,0,,0,9605
19,992,1440,25AUG2014:12:42:00.000,25.8,35.8,5.3,6,14.0,14.0,28.477222222,-96.07166667,0.167000,0,,0,9605
19,992,1457,25AUG2014:10:56:00.000,25.5,35.9,4.6,31,10.9,10.9,28.46,-96.20583333,0.167000,0,,0,9605
19,992,1462,25AUG2014:11:35:00.000,25.8,35.8,5.3,9,14.0,14.0,28.456666667,-96.1275,0.167000,0,,0,9605
19,992,1502,25AUG2014:10:22:00.000,25.1,35.9,6.0,15,13.1,13.1,28.423055556,-96.22722222,0.167000,0,,0,9605
19,992,1507,25AUG2014:14:05:00.000,25.9,35.8,5.9,17,15.2,15.2,28.426666667,-96.13944444,0.167000,0,,0,9605
19,992,1508,25AUG2014:13:20:00.000,26.4,35.9,6.3,84,16.2,16.2,28.423611111,-96.12722222,0.167000,0,,0,9605
19,992,1566,25AUG2014:15:31:00.000,24.3,35.8,6.0,4,16.8,16.8,28.376388889,-96.20666667,0.167000,0,,0,9605
19,992,1585,25AUG2014:14:59:00.000,24.3,35.7,6.3,6,18.9,18.9,28.356388889,-96.17777778,0.167000,0,,0,9605
19,992,1653,16SEP2014:11:35:00.000,28.8,31.0,6.4,4,13.4,13.4,28.272222222,-96.42861111,0.167000,0,,0,9605
19,992,1739,16SEP2014:13:15:00.000,29.1,33.6,5.8,15,22.3,22.3,28.206666667,-96.37722222,0.167000,0,,0,9605
19,992,1758,16SEP2014:12:31:00.000,29.1,33.7,5.8,2,20.4,20.4,28.193333333,-96.42277778,0.167000,0,,0,9605
19,992,1599,18SEP2014:13:35:00.000,29.2,34.8,4.7,4,19.5,19.5,28.339444444,-96.19472222,0.167000,0,,0,9605
19,992,1629,18SEP2014:14:25:00.000,29.3,34.5,5.1,6,20.1,20.1,28.310555556,-96.23916667,0.167000,0,,0,9605
19,992,1638,16SEP2014:10:57:00.000,28.8,30.7,5.9,4,15.8,15.8,28.293333333,-96.37305556,0.167000,0,,0,9605
19,992,1518,05SEP2014:08:23:00.000,29.4,36.8,4.3,57,8.2,8.2,28.41,-96.3225,0.167000,0,,0,9605
19,992,1410,08SEP2014:11:08:00.000,29.8,33.5,6.7,4,11.2,11.2,28.490833333,-96.14277778,0.167000,0,,0,9605
19,992,1464,08SEP2014:11:43:00.000,29.4,32.2,6.1,2,14.6,14.6,28.459722222,-96.09,0.167000,0,,0,9605
19,992,1485,08SEP2014:12:18:00.000,29.6,33.5,6.3,51,14.6,14.6,28.438888889,-96.145,0.167000,0,,0,9605
19,992,1588,16SEP2014:09:53:00.000,28.8,31.0,6.1,10,9.8,9.8,28.343055556,-96.37277778,0.167000,0,,0,9605
19,992,1406,08SEP2014:10:22:00.000,29.8,33.8,5.8,17,3.0,3.0,28.493055556,-96.20694444,0.167000,0,,0,9605
19,992,1454,08SEP2014:09:47:00.000,29.9,33.9,6.2,5,6.4,6.4,28.455555556,-96.26194444,0.167000,0,,0,9605
19,992,1483,08SEP2014:12:46:00.000,29.6,33.5,6.3,3,13.7,13.7,28.443611111,-96.1725,0.167000,0,,0,9605
19,992,1528,08SEP2014:13:26:00.000,29.5,33.6,6.2,2,16.6,16.6,28.405833333,-96.16166667,0.167000,0,,0,9605
19,992,1619,16SEP2014:10:26:00.000,28.8,31.0,6.3,4,9.4,9.4,28.305833333,-96.41194444,0.167000,0,,0,9605
19,992,1679,16OCT2014:17:13:00.000,26.9,33.8,5.7,2,21.4,21.6,28.253333333,-96.30888889,0.167000,0,,0,9605
19,992,1721,16OCT2014:16:52:00.000,26.9,33.8,5.7,3,22.5,22.8,28.231944444,-96.30472222,0.167000,0,,0,9605
19,992,1758,16OCT2014:14:23:00.000,26.9,33.9,5.5,1,21.3,21.5,28.192222222,-96.42916667,0.167000,0,,0,9605
19,992,1617,16OCT2014:13:21:00.000,27.1,34.4,5.3,2,6.2,6.3,28.307222222,-96.43416667,0.167000,0,,0,9605
19,992,1629,16OCT2014:17:42:00.000,27.0,33.8,5.6,3,20.2,20.4,28.316111111,-96.23444444,0.167000,0,,0,9605
19,992,1654,16OCT2014:13:46:00.000,27.3,34.3,4.9,1,14.0,14.1,28.281666667,-96.40722222,0.167000,0,,0,9605
19,992,1549,08OCT2014:09:20:00.000,27.5,33.5,5.5,5,17.0,17.3,28.385277778,-96.16138889,0.167000,0,,0,9605
19,992,1358,08OCT2014:14:43:00.000,26.8,28.8,5.9,5,7.3,7.5,28.525277778,-96.1175,0.167000,0,,0,9605
19,992,1512,08OCT2014:11:14:00.000,27.4,32.7,5.7,3,17.6,18.0,28.418611111,-96.0525,0.167000,0,,0,9605
19,992,1526,08OCT2014:08:25:00.000,27.2,32.5,5.3,8,15.5,15.8,28.401944444,-96.19416667,0.167000,0,,0,9605
19,992,1531,08OCT2014:10:16:00.000,27.5,33.3,5.6,3,17.8,18.0,28.401666667,-96.11305556,0.167000,0,,0,9605
19,992,1532,08OCT2014:10:44:00.000,27.5,33.1,5.5,4,17.5,17.7,28.415277778,-96.09416667,0.167000,0,,0,9605
19,992,1547,08OCT2014:08:53:00.000,27.4,32.7,4.8,6,15.2,15.4,28.396944444,-96.18611111,0.167000,0,,0,9605
19,992,1552,08OCT2014:09:53:00.000,27.5,33.3,5.5,5,18.0,18.4,28.399166667,-96.10833333,0.167000,0,,0,9605
