major_area_code,minor_bay_code,station_code,completion_dttm,start_temperature_num,start_salinity_num,start_dissolved_oxygen_num,start_turbidity_num,start_shallow_water_depth_num,start_deep_water_depth_num,y,x,elapsed_time,catch,mean_length,catch_per_hour,species_code,dt,year,trawl_id,mature_females,ovigerous,matfem_per_ha
"2","180","456",08DEC2008:12:44:00.000,"14.1","23.6","8.2","16","3.4","3.4","29.425277778","-94.85833333","0.167","0",NA,"0","9605",2008-12-08T12:44:00Z,"2008",2-456-2008-12-08,"0","0","0"
"2","180","440",08DEC2008:13:11:00.000,"14","23.4","8.2","41","3.4","3.4","29.441666667","-94.82527778","0.167","0",NA,"0","9605",2008-12-08T13:11:00Z,"2008",2-440-2008-12-08,"0","0","0"
"2","180","492",08DEC2008:12:15:00.000,"14.3","26.3","7.6","31","4","4","29.375","-94.82472222","0.167","0",NA,"0","9605",2008-12-08T12:15:00Z,"2008",2-492-2008-12-08,"0","0","0"
"2","180","543",12DEC2008:10:21:00.000,"9.2","24.5","9.1","10","1.4","1.4","29.308333333","-94.84166667","0.167","0",NA,"0","9605",2008-12-12T10:21:00Z,"2008",2-543-2008-12-12,"0","0","0"
"2","150","355",19DEC2008:13:04:00.000,"14","20.9","9.8","11","2.2","2.2","29.507777778","-94.65805556","0.167","0",NA,"0","9605",2008-12-19T13:04:00Z,"2008",2-355-2008-12-19,"0","0","0"
"2","150","322",19DEC2008:12:41:00.000,"13.8","20.9","9.7","10","2","2","29.524722222","-94.675","0.167","0",NA,"0","9605",2008-12-19T12:41:00Z,"2008",2-322-2008-12-19,"0","0","0"
"2","150","319",29DEC2008:11:34:00.000,"13.4","20","9","49","1.4","1.4","29.525277778","-94.72472222","0.167","0",NA,"0","9605",2008-12-29T11:34:00Z,"2008",2-319-2008-12-29,"0","0","0"
"2","180","461",29DEC2008:13:34:00.000,"13.7","21.2","8.4","137","2.5","2.5","29.424444444","-94.77472222","0.167","0",NA,"0","9605",2008-12-29T13:34:00Z,"2008",2-461-2008-12-29,"0","0","0"
"2","150","352",08JAN2009:15:35:00.000,"14.5","20.6","9.3","35","2.1","2.1","29.508333333","-94.70833333","0.167","0",NA,"0","9605",2009-01-08T15:35:00Z,"2009",2-352-2009-01-08,"0","0","0"
"2","150","323",08JAN2009:14:53:00.000,"14.6","19.9","9.1","17","1.9","1.9","29.525","-94.65833333","0.167","0",NA,"0","9605",2009-01-08T14:53:00Z,"2009",2-323-2009-01-08,"0","0","0"
"2","150","351",08JAN2009:15:55:00.000,"14.4","19.4","9","35","2","2","29.508333333","-94.725","0.167","0",NA,"0","9605",2009-01-08T15:55:00Z,"2009",2-351-2009-01-08,"0","0","0"
"2","180","437",29JAN2009:10:27:00.000,"12.4","23.4","8","33","1.6","1.6","29.441666667","-94.875","0.167","0",NA,"0","9605",2009-01-29T10:27:00Z,"2009",2-437-2009-01-29,"0","0","0"
"2","180","483",29JAN2009:09:42:00.000,"13.4","28.2","8","24","4.1","4.1","29.391666667","-94.825","0.167","0",NA,"0","9605",2009-01-29T09:42:00Z,"2009",2-483-2009-01-29,"0","0","0"
"2","180","459",21JAN2009:15:47:00.000,"13.1","28.8","8.1","26","3.1","3.1","29.426666667","-94.80805556","0.167","1","21","5.9880239521","9605",2009-01-21T15:47:00Z,"2009",2-459-2009-01-21,"0","0","0"
"2","180","460",21JAN2009:15:20:00.000,"13.1","28.3","8","31","3.2","3.2","29.425833333","-94.79138889","0.167","2","141","11.976047904","9605",2009-01-21T15:20:00Z,"2009",2-460-2009-01-21,"0","0","0"
"2","180","458",11FEB2009:11:27:00.000,"16","26.3","7","16","3.8","3.8","29.423611111","-94.82388889","0.167","0",NA,"0","9605",2009-02-11T11:27:00Z,"2009",2-458-2009-02-11,"0","0","0"
"2","180","395",11FEB2009:10:30:00.000,"16.6","25.9","6.8","29","3.1","3.1","29.473611111","-94.8725","0.167","0",NA,"0","9605",2009-02-11T10:30:00Z,"2009",2-395-2009-02-11,"0","0","0"
"2","142","453",09FEB2009:13:27:00.000,"18.1","23.5","6.8","18","1.3","1.3","29.425277778","-94.90833333","0.167","0",NA,"0","9605",2009-02-09T13:27:00Z,"2009",2-453-2009-02-09,"0","0","0"
"2","180","421",11FEB2009:10:59:00.000,"16.1","26.2","7","16","2.8","2.8","29.458611111","-94.82416667","0.167","0",NA,"0","9605",2009-02-11T10:59:00Z,"2009",2-421-2009-02-11,"0","0","0"
"2","180","403",24FEB2009:12:01:00.000,"14.7","23.5","8.6","60","2","2","29.470277778","-94.74222222","0.167","0",NA,"0","9605",2009-02-24T12:01:00Z,"2009",2-403-2009-02-24,"0","0","0"
"2","180","422",24FEB2009:10:46:00.000,"14.5","24.8","8.2","28","3.1","3.1","29.458333333","-94.80833333","0.167","0",NA,"0","9605",2009-02-24T10:46:00Z,"2009",2-422-2009-02-24,"0","0","0"
"2","150","383",10MAR2009:11:17:00.000,"21.1","24.2","7.4","14","1.6","1.6","29.491944444","-94.64166667","0.167","0",NA,"0","9605",2009-03-10T11:17:00Z,"2009",2-383-2009-03-10,"0","0","0"
"2","180","425",10MAR2009:10:31:00.000,"19.7","26.5","7.7","22","2","2","29.458888889","-94.75888889","0.167","0",NA,"0","9605",2009-03-10T10:31:00Z,"2009",2-425-2009-03-10,"0","0","0"
"2","150","427",11MAR2009:11:19:00.000,"21","26.8","7.9","28","2.3","2.3","29.458333333","-94.72555556","0.167","0",NA,"0","9605",2009-03-11T11:19:00Z,"2009",2-427-2009-03-11,"0","0","0"
"2","180","515",18MAR2009:10:05:00.000,"16.2","25.1","7.4","10","2.3","2.3","29.341666667","-94.84166667","0.167","0",NA,"0","9605",2009-03-18T10:05:00Z,"2009",2-515-2009-03-18,"0","0","0"
"2","180","402",07APR2009:11:40:00.000,"14.6","15.8","7.6","90","1.9","1.9","29.474166667","-94.75833333","0.167","0",NA,"0","9605",2009-04-07T11:40:00Z,"2009",2-402-2009-04-07,"0","0","0"
"2","180","543",10APR2009:11:43:00.000,"19.5","29.4","6.1","10","2.3","2.3","29.309722222","-94.84277778","0.167","0",NA,"0","9605",2009-04-10T11:43:00Z,"2009",2-543-2009-04-10,"0","0","0"
"2","180","470",07APR2009:15:10:00.000,"16.2","21.9","7.1","23","2.4","2.4","29.407777778","-94.85888889","0.167","0",NA,"0","9605",2009-04-07T15:10:00Z,"2009",2-470-2009-04-07,"0","0","0"
"2","180","443",28APR2009:14:52:00.000,"23.9","17.8","6.4","25","3.4","3.4","29.441666667","-94.775","0.167","1","39","5.9880239521","9605",2009-04-28T14:52:00Z,"2009",2-443-2009-04-28,"0","0","0"
"2","150","326",28APR2009:12:14:00.000,"23.8","18.6","7.1","55","2.4","2.4","29.525","-94.60833333","0.167","0",NA,"0","9605",2009-04-28T12:14:00Z,"2009",2-326-2009-04-28,"0","0","0"
"2","180","371",28APR2009:10:26:00.000,"23.4","11","6.9","60","3.5","3.5","29.491944444","-94.84138889","0.167","3","143.33333333","17.964071856","9605",2009-04-28T10:26:00Z,"2009",2-371-2009-04-28,"1","1","2.045090147573705"
"2","180","438",28APR2009:11:25:00.000,"23.5","13","6.8","65","3.9","3.9","29.442222222","-94.85777778","0.167","2","67","11.976047904","9605",2009-04-28T11:25:00Z,"2009",2-438-2009-04-28,"0","0","0"
"2","180","455",05MAY2009:10:13:00.000,"25.8","7.6","7.3","16","2.3","2.3","29.425","-94.87527778","0.167","1","59","5.9880239521","9605",2009-05-05T10:13:00Z,"2009",2-455-2009-05-05,"0","0","0"
"2","180","372",05MAY2009:12:59:00.000,"25.7","5.5","6.7","39","3","3","29.491944444","-94.82472222","0.167","5","102","29.94011976","9605",2009-05-05T12:59:00Z,"2009",2-372-2009-05-05,"0","0","0"
"2","180","474",05MAY2009:11:43:00.000,"25.7","16.4","6.5","15","3","3","29.4075","-94.79166667","0.167","0",NA,"0","9605",2009-05-05T11:43:00Z,"2009",2-474-2009-05-05,"0","0","0"
"2","180","526",20MAY2009:09:36:00.000,"22.2","17","7","32","1.9","1.9","29.325277778","-94.89083333","0.167","0",NA,"0","9605",2009-05-20T09:36:00Z,"2009",2-526-2009-05-20,"0","0","0"
"2","150","383",14MAY2009:10:15:00.000,"26.4","14","6.4","390","1.7","1.7","29.495555556","-94.63944444","0.167","0",NA,"0","9605",2009-05-14T10:15:00Z,"2009",2-383-2009-05-14,"0","0","0"
"2","150","326",14MAY2009:13:09:00.000,"27.2","14.5","7.1","26","1.7","1.7","29.524444444","-94.60944444","0.167","0",NA,"0","9605",2009-05-14T13:09:00Z,"2009",2-326-2009-05-14,"0","0","0"
"2","180","486",11JUN2009:18:36:00.000,"28.9","27.5","5.3","15","1.6","1.6","29.392222222","-94.77555556","0.167","3","132","17.964071856","9605",2009-06-11T18:36:00Z,"2009",2-486-2009-06-11,"2","0","4.09018029514741"
"2","180","347",12JUN2009:13:56:00.000,"28.7","18.7","5.9","55","2.1","2.1","29.508611111","-94.79277778","0.167","0",NA,"0","9605",2009-06-12T13:56:00Z,"2009",2-347-2009-06-12,"0","0","0"
"2","180","459",12JUN2009:11:14:00.000,"28.9","26.8","5.1","40","2.8","2.8","29.424722222","-94.80805556","0.167","4","163.75","23.952095808","9605",2009-06-12T11:14:00Z,"2009",2-459-2009-06-12,"3","2","6.135270442721115"
"2","180","440",12JUN2009:11:44:00.000,"29.1","26.3","5.2","32","3","3","29.442222222","-94.82444444","0.167","4","157","23.952095808","9605",2009-06-12T11:44:00Z,"2009",2-440-2009-06-12,"3","3","6.135270442721115"
"2","150","353",17JUN2009:16:12:00.000,"29.3","15.9","6.1","28","2.2","2.2","29.508611111","-94.69138889","0.167","1","174","5.9880239521","9605",2009-06-17T16:12:00Z,"2009",2-353-2009-06-17,"1","1","2.045090147573705"
"2","180","444",17JUN2009:18:50:00.000,"30.1","17.6","6.6","45","2.3","2.3","29.441666667","-94.75888889","0.167","1","80","5.9880239521","9605",2009-06-17T18:50:00Z,"2009",2-444-2009-06-17,"0","0","0"
"2","180","461",17JUN2009:19:13:00.000,"30.2","18.3","7.4","27","2.8","2.8","29.425","-94.775","0.167","2","170.5","11.976047904","9605",2009-06-17T19:13:00Z,"2009",2-461-2009-06-17,"2","1","4.09018029514741"
"2","180","512",27JUL2009:10:30:00.000,"29.9","32.5","5.5",NA,"1","1","29.342222222","-94.88944444","0.167","0",NA,"0","9605",2009-07-27T10:30:00Z,"2009",2-512-2009-07-27,"0","0","0"
"2","150","353",14JUL2009:10:17:00.000,"30.6","20","5.3","24","2.4","2.4","29.508333333","-94.69138889","0.167","0",NA,"0","9605",2009-07-14T10:17:00Z,"2009",2-353-2009-07-14,"0","0","0"
"2","150","357",14JUL2009:11:42:00.000,"30.6","17","5.7","25","1.9","1.9","29.508333333","-94.62472222","0.167","0",NA,"0","9605",2009-07-14T11:42:00Z,"2009",2-357-2009-07-14,"0","0","0"
"2","180","372",27JUL2009:11:11:00.000,"29.5","24","4.1","55","2.8","2.8","29.491666667","-94.825","0.167","0",NA,"0","9605",2009-07-27T11:11:00Z,"2009",2-372-2009-07-27,"0","0","0"
"2","180","513",27JUL2009:10:59:00.000,"29.9","33.1","4.8",NA,"2.3","2.3","29.341666667","-94.87472222","0.167","0",NA,"0","9605",2009-07-27T10:59:00Z,"2009",2-513-2009-07-27,"0","0","0"
"2","180","346",25AUG2009:11:51:00.000,"30.8","24.8","6.1","13","3","3","29.508333333","-94.80805556","0.167","0",NA,"0","9605",2009-08-25T11:51:00Z,"2009",2-346-2009-08-25,"0","0","0"
"2","180","398",25AUG2009:12:30:00.000,"31.1","27","5.8","22","3","3","29.474444444","-94.825","0.167","0",NA,"0","9605",2009-08-25T12:30:00Z,"2009",2-398-2009-08-25,"0","0","0"
"2","180","473",25AUG2009:10:11:00.000,"30.3","31.7","5.2","12","4.2","4.2","29.407222222","-94.80833333","0.167","0",NA,"0","9605",2009-08-25T10:11:00Z,"2009",2-473-2009-08-25,"0","0","0"
"2","180","543",11AUG2009:10:11:00.000,"30.4","34.2","4.2","5","2.1","2.1","29.307777778","-94.84","0.167","0",NA,"0","9605",2009-08-11T10:11:00Z,"2009",2-543-2009-08-11,"0","0","0"
"2","180","529",11AUG2009:10:37:00.000,"32.2","34.4","4","16","1.9","1.9","29.325833333","-94.84166667","0.167","0",NA,"0","9605",2009-08-11T10:37:00Z,"2009",2-529-2009-08-11,"0","0","0"
"2","150","358",09SEP2009:13:51:00.000,"28.7","24.3","5.3","10","1.6","1.6","29.508333333","-94.60805556","0.167","0",NA,"0","9605",2009-09-09T13:51:00Z,"2009",2-358-2009-09-09,"0","0","0"
"2","150","349",09SEP2009:11:22:00.000,"28.5","25.1","4.8","85","2.3","2.3","29.508055556","-94.75777778","0.167","0",NA,"0","9605",2009-09-09T11:22:00Z,"2009",2-349-2009-09-09,"0","0","0"
"2","150","352",09SEP2009:12:22:00.000,"28.6","25.7","5.1","11","2.5","2.5","29.508611111","-94.70805556","0.167","1","72","5.9880239521","9605",2009-09-09T12:22:00Z,"2009",2-352-2009-09-09,"0","0","0"
"2","180","441",21SEP2009:11:40:00.000,"27.6","25.1","5.3","14","3","3","29.441666667","-94.80833333","0.167","0",NA,"0","9605",2009-09-21T11:40:00Z,"2009",2-441-2009-09-21,"0","0","0"
"2","180","347",21SEP2009:12:53:00.000,"28","23.2","5.4","7","2.6","2.6","29.508333333","-94.79166667","0.167","0",NA,"0","9605",2009-09-21T12:53:00Z,"2009",2-347-2009-09-21,"0","0","0"
"2","180","419",21SEP2009:13:53:00.000,"28","25.5","5","3","3.1","3.1","29.458333333","-94.85833333","0.167","0",NA,"0","9605",2009-09-21T13:53:00Z,"2009",2-419-2009-09-21,"0","0","0"
"2","180","399",21SEP2009:12:10:00.000,"27.6","25","5.2","8","3.1","3.1","29.475","-94.80833333","0.167","0",NA,"0","9605",2009-09-21T12:10:00Z,"2009",2-399-2009-09-21,"0","0","0"
"2","180","438",21SEP2009:09:38:00.000,"27.5","27.1","4.7","9","3.7","3.7","29.441666667","-94.85833333","0.167","0",NA,"0","9605",2009-09-21T09:38:00Z,"2009",2-438-2009-09-21,"0","0","0"
"2","180","446",26OCT2009:16:50:00.000,"20.3","18.1","7.8","65","2.4","2.4","29.442222222","-94.72555556","0.167","0",NA,"0","9605",2009-10-26T16:50:00Z,"2009",2-446-2009-10-26,"0","0","0"
"2","180","376",27OCT2009:10:57:00.000,"18.8","13.7","7.7","55","2.5","2.5","29.491944444","-94.75861111","0.167","0",NA,"0","9605",2009-10-27T10:57:00Z,"2009",2-376-2009-10-27,"0","0","0"
"2","150","323",07OCT2009:11:02:00.000,"28.1","22.2","6.9","34","1.9","1.9","29.526944444","-94.66027778","0.167","0",NA,"0","9605",2009-10-07T11:02:00Z,"2009",2-323-2009-10-07,"0","0","0"
"2","180","417",12OCT2009:14:55:00.000,"23.1","23.2","5.8","25","2.9","2.9","29.458611111","-94.89194444","0.167","0",NA,"0","9605",2009-10-12T14:55:00Z,"2009",2-417-2009-10-12,"0","0","0"
"2","180","436",12OCT2009:15:32:00.000,"22.9","21.9","5.7","29","2.8","2.8","29.441111111","-94.89138889","0.167","0",NA,"0","9605",2009-10-12T15:32:00Z,"2009",2-436-2009-10-12,"0","0","0"
"2","180","456",12OCT2009:16:00:00.000,"23.8","24.2","5.7","40","3.6","3.6","29.425277778","-94.85833333","0.167","0",NA,"0","9605",2009-10-12T16:00:00Z,"2009",2-456-2009-10-12,"0","0","0"
"2","150","319",03NOV2009:12:55:00.000,"20.2","14.5","7.7","9","1.7","1.7","29.525","-94.72527778","0.167","0",NA,"0","9605",2009-11-03T12:55:00Z,"2009",2-319-2009-11-03,"0","0","0"
"2","180","502",17NOV2009:11:01:00.000,"18.5","17.2","6.4","45","2","2","29.358055556","-94.84111111","0.167","0",NA,"0","9605",2009-11-17T11:01:00Z,"2009",2-502-2009-11-17,"0","0","0"
"2","180","372",18NOV2009:14:35:00.000,"18.1","7.9","6.9","27","2.6","2.6","29.491666667","-94.825","0.167","0",NA,"0","9605",2009-11-18T14:35:00Z,"2009",2-372-2009-11-18,"0","0","0"
"2","180","457",18NOV2009:15:30:00.000,"18.3","7.6","8.9","11","2","2","29.425","-94.84166667","0.167","0",NA,"0","9605",2009-11-18T15:30:00Z,"2009",2-457-2009-11-18,"0","0","0"
"2","180","442",28DEC2009:14:20:00.000,"10.2","13.8","7.3","210","2.6","2.6","29.441666667","-94.79166667","0.167","0",NA,"0","9605",2009-12-28T14:20:00Z,"2009",2-442-2009-12-28,"0","0","0"
"2","150","427",14DEC2009:14:40:00.000,"11.6","14.5","6.7","11","2.5","2.5","29.458055556","-94.72472222","0.167","0",NA,"0","9605",2009-12-14T14:40:00Z,"2009",2-427-2009-12-14,"0","0","0"
"2","180","526",07DEC2009:14:46:00.000,"12.9","16.4","9.1","4","2.3","2.3","29.325","-94.89138889","0.167","0",NA,"0","9605",2009-12-07T14:46:00Z,"2009",2-526-2009-12-07,"0","0","0"
"2","150","350",14DEC2009:12:05:00.000,"11.4","13.7","6.7","3","2.1","2.1","29.508333333","-94.74166667","0.167","0",NA,"0","9605",2009-12-14T12:05:00Z,"2009",2-350-2009-12-14,"0","0","0"
"2","150","321",14DEC2009:11:38:00.000,"11.9","8.8","8.6","4","1.5","1.5","29.525277778","-94.69222222","0.167","0",NA,"0","9605",2009-12-14T11:38:00Z,"2009",2-321-2009-12-14,"0","0","0"
"2","150","357",05JAN2010:12:06:00.000,"8.4","9.4","11.2","15","1.7","1.7","29.508333333","-94.625","0.167","0",NA,"0","9605",2010-01-05T12:06:00Z,"2010",2-357-2010-01-05,"0","0","0"
"2","180","442",05JAN2010:14:27:00.000,"8.5","11.6","9.7","11","2.8","2.8","29.441666667","-94.79166667","0.167","0",NA,"0","9605",2010-01-05T14:27:00Z,"2010",2-442-2010-01-05,"0","0","0"
"2","180","444",05JAN2010:14:59:00.000,"8.4","12.3","11.3","11","2.4","2.4","29.441666667","-94.75833333","0.167","0",NA,"0","9605",2010-01-05T14:59:00Z,"2010",2-444-2010-01-05,"0","0","0"
"2","180","446",05JAN2010:15:23:00.000,"8","13.4","10.3","11","2.1","2.1","29.441666667","-94.725","0.167","0",NA,"0","9605",2010-01-05T15:23:00Z,"2010",2-446-2010-01-05,"0","0","0"
"2","180","485",21JAN2010:14:46:00.000,"12.2","22.6","7.3","7","4.7","4.7","29.391666667","-94.79138889","0.167","1","72","5.9880239521","9605",2010-01-21T14:46:00Z,"2010",2-485-2010-01-21,"0","0","0"
"2","180","503",22JAN2010:14:41:00.000,"13.8","23","8.3","12","2.7","2.7","29.358333333","-94.82583333","0.167","0",NA,"0","9605",2010-01-22T14:41:00Z,"2010",2-503-2010-01-22,"0","0","0"
"2","180","457",21JAN2010:15:14:00.000,"12.2","19.4","8.1","60","2.5","2.5","29.425277778","-94.84166667","0.167","0",NA,"0","9605",2010-01-21T15:14:00Z,"2010",2-457-2010-01-21,"0","0","0"
"2","180","494",21JAN2010:14:24:00.000,"11.9","24.2","6.9","10","10.2","10.2","29.375555556","-94.79055556","0.167","0",NA,"0","9605",2010-01-21T14:24:00Z,"2010",2-494-2010-01-21,"0","0","0"
"2","180","443",10FEB2010:14:23:00.000,"9.3","12.3","8.4","380","2.2","2.2","29.441388889","-94.77444444","0.167","0",NA,"0","9605",2010-02-10T14:23:00Z,"2010",2-443-2010-02-10,"0","0","0"
"2","150","319",16FEB2010:14:25:00.000,"9","10.8","8.3","160","1.3","1.3","29.525","-94.725","0.167","0",NA,"0","9605",2010-02-16T14:25:00Z,"2010",2-319-2010-02-16,"0","0","0"
"2","150","350",16FEB2010:15:05:00.000,"8.4","10.9","8.5","35","1.9","1.9","29.508333333","-94.74166667","0.167","0",NA,"0","9605",2010-02-16T15:05:00Z,"2010",2-350-2010-02-16,"0","0","0"
"2","150","351",16FEB2010:14:43:00.000,"8","11.4","8.4","32","1.9","1.9","29.508333333","-94.725","0.167","0",NA,"0","9605",2010-02-16T14:43:00Z,"2010",2-351-2010-02-16,"0","0","0"
"2","180","514",25FEB2010:11:16:00.000,"9.9","14.8","8.6","15","2.8","2.8","29.341944444","-94.85833333","0.167","0",NA,"0","9605",2010-02-25T11:16:00Z,"2010",2-514-2010-02-25,"0","0","0"
"2","180","491",10MAR2010:10:45:00.000,"15.7","18.5","5.3","70","3","3","29.369166667","-94.84416667","0.167","0",NA,"0","9605",2010-03-10T10:45:00Z,"2010",2-491-2010-03-10,"0","0","0"
"2","180","424",17MAR2010:10:34:00.000,"16.3","8","6.3","36","2.5","2.5","29.458333333","-94.775","0.167","0",NA,"0","9605",2010-03-17T10:34:00Z,"2010",2-424-2010-03-17,"0","0","0"
"2","180","458",17MAR2010:12:49:00.000,"16.1","14.1","5.9","30","3.6","3.6","29.424444444","-94.82472222","0.167","0",NA,"0","9605",2010-03-17T12:49:00Z,"2010",2-458-2010-03-17,"0","0","0"
"2","150","378",26MAR2010:09:22:00.000,"15.4","15.4","7.9","220","2","2","29.491944444","-94.72472222","0.167","0",NA,"0","9605",2010-03-26T09:22:00Z,"2010",2-378-2010-03-26,"0","0","0"
"2","180","456",17MAR2010:13:21:00.000,"16.9","9.7","6.6","130","3.1","3.1","29.423888889","-94.85777778","0.167","0",NA,"0","9605",2010-03-17T13:21:00Z,"2010",2-456-2010-03-17,"0","0","0"
"2","150","354",23MAR2010:13:50:00.000,"13.8","5.6","7.8","70","1.8","1.8","29.51","-94.67833333","0.167","0",NA,"0","9605",2010-03-23T13:50:00Z,"2010",2-354-2010-03-23,"0","0","0"
"2","180","529",10MAR2010:11:11:00.000,"16.1","18.1","5.2","16","2.3","2.3","29.325","-94.84166667","0.167","0",NA,"0","9605",2010-03-10T11:11:00Z,"2010",2-529-2010-03-10,"0","0","0"
"2","150","383",09APR2010:11:49:00.000,"19","12","7.4","26","1.7","1.7","29.492222222","-94.64166667","0.167","0",NA,"0","9605",2010-04-09T11:49:00Z,"2010",2-383-2010-04-09,"0","0","0"
"2","150","324",11APR2010:18:16:00.000,"20","10.9","6.6","60","2.1","2.1","29.525277778","-94.64138889","0.167","0",NA,"0","9605",2010-04-11T18:16:00Z,"2010",2-324-2010-04-11,"0","0","0"
"2","150","357",11APR2010:17:55:00.000,"20.1","11.7","6.7","36","1.9","1.9","29.508611111","-94.625","0.167","0",NA,"0","9605",2010-04-11T17:55:00Z,"2010",2-357-2010-04-11,"0","0","0"
"2","150","353",19APR2010:16:41:00.000,"22.1","15.9","5.7","16","2.5","2.5","29.508333333","-94.69138889","0.167","0",NA,"0","9605",2010-04-19T16:41:00Z,"2010",2-353-2010-04-19,"0","0","0"
"2","180","375",19APR2010:15:50:00.000,"22.5","11.9","5.8","21","2.5","2.5","29.491944444","-94.775","0.167","0",NA,"0","9605",2010-04-19T15:50:00Z,"2010",2-375-2010-04-19,"0","0","0"
"2","150","427",19APR2010:14:27:00.000,"22","13.3","6.2","8","2.7","2.7","29.458611111","-94.72444444","0.167","0",NA,"0","9605",2010-04-19T14:27:00Z,"2010",2-427-2010-04-19,"0","0","0"
"2","150","321",11MAY2010:12:22:00.000,"24.8","14.8","5.3","75","2.2","2.2","29.524722222","-94.69166667","0.167","0",NA,"0","9605",2010-05-11T12:22:00Z,"2010",2-321-2010-05-11,"0","0","0"
"2","180","418",18MAY2010:16:03:00.000,"26.8","17.4","7.2","31","2.8","2.8","29.459166667","-94.87194444","0.167","1","46","5.9880239521","9605",2010-05-18T16:03:00Z,"2010",2-418-2010-05-18,"0","0","0"
"2","180","420",18MAY2010:15:07:00.000,"26.9","19.9","7.4","24","3.2","3.2","29.461111111","-94.84083333","0.167","0",NA,"0","9605",2010-05-18T15:07:00Z,"2010",2-420-2010-05-18,"0","0","0"
"2","180","486",19MAY2010:17:18:00.000,"27.3","19.2","6.9","13","2","2","29.391666667","-94.775","0.167","1","162","5.9880239521","9605",2010-05-19T17:18:00Z,"2010",2-486-2010-05-19,"1","1","2.045090147573705"
"2","180","424",19MAY2010:18:24:00.000,"28.2","18.8","7.3","45","2.8","2.8","29.458333333","-94.775","0.167","0",NA,"0","9605",2010-05-19T18:24:00Z,"2010",2-424-2010-05-19,"0","0","0"
"2","180","443",14JUN2010:11:30:00.000,"30.5","25","5.5","400","3","3","29.441666667","-94.775","0.167","0",NA,"0","9605",2010-06-14T11:30:00Z,"2010",2-443-2010-06-14,"0","0","0"
"2","180","458",14JUN2010:10:59:00.000,"29.9","27.2","5.6","20","3.8","3.8","29.425277778","-94.82416667","0.167","0",NA,"0","9605",2010-06-14T10:59:00Z,"2010",2-458-2010-06-14,"0","0","0"
"2","150","350",02JUN2010:12:37:00.000,"29.6","13.8","5","13","2.4","2.4","29.508333333","-94.74166667","0.167","0",NA,"0","9605",2010-06-02T12:37:00Z,"2010",2-350-2010-06-02,"0","0","0"
"2","150","384",02JUN2010:17:16:00.000,"30.9","18","5.2","17","2","2","29.491944444","-94.62555556","0.167","0",NA,"0","9605",2010-06-02T17:16:00Z,"2010",2-384-2010-06-02,"0","0","0"
"2","180","474",14JUN2010:10:06:00.000,"29.4","26.7","7.5","40","3.3","3.3","29.408611111","-94.79083333","0.167","0",NA,"0","9605",2010-06-14T10:06:00Z,"2010",2-474-2010-06-14,"0","0","0"
"2","180","543",21JUN2010:11:17:00.000,"29.4","30","2.4","3","3.4","3.4","29.307777778","-94.84027778","0.167","0",NA,"0","9605",2010-06-21T11:17:00Z,"2010",2-543-2010-06-21,"0","0","0"
"2","180","541",21JUN2010:11:43:00.000,"31.3","27.7","3.4","14","1.8","1.8","29.309444444","-94.87805556","0.167","0",NA,"0","9605",2010-06-21T11:43:00Z,"2010",2-541-2010-06-21,"0","0","0"
"2","180","513",21JUN2010:10:00:00.000,"31.7","27.7","4.4","5","2.8","2.8","29.341666667","-94.87527778","0.167","0",NA,"0","9605",2010-06-21T10:00:00Z,"2010",2-513-2010-06-21,"0","0","0"
"2","180","438",18JUN2010:10:51:00.000,"30.4","21.9","4","14","3.6","3.6","29.441944444","-94.85777778","0.167","0",NA,"0","9605",2010-06-18T10:51:00Z,"2010",2-438-2010-06-18,"0","0","0"
"2","150","427",14JUL2010:10:11:00.000,"29.3","15.4","5.1","9","2.7","2.7","29.460277778","-94.72611111","0.167","0",NA,"0","9605",2010-07-14T10:11:00Z,"2010",2-427-2010-07-14,"0","0","0"
"2","180","371",23JUL2010:10:54:00.000,"29.9","19.4","4.3","6","4.1","4.1","29.491666667","-94.84166667","0.167","0",NA,"0","9605",2010-07-23T10:54:00Z,"2010",2-371-2010-07-23,"0","0","0"
"2","180","442",23JUL2010:13:56:00.000,"30.4","23.8","4.9","9","3.4","3.4","29.441666667","-94.79166667","0.167","0",NA,"0","9605",2010-07-23T13:56:00Z,"2010",2-442-2010-07-23,"0","0","0"
"2","180","426",14JUL2010:09:44:00.000,"29.4","15.4","5","12","2.6","2.6","29.46","-94.74083333","0.167","0",NA,"0","9605",2010-07-14T09:44:00Z,"2010",2-426-2010-07-14,"0","0","0"
"2","180","462",14JUL2010:09:08:00.000,"29.7","17.5","4.7","26","3.1","3.1","29.426111111","-94.75861111","0.167","0",NA,"0","9605",2010-07-14T09:08:00Z,"2010",2-462-2010-07-14,"0","0","0"
"2","180","373",23JUL2010:11:43:00.000,"29.9","19.8","4.9","9","3.4","3.4","29.490833333","-94.80777778","0.167","0",NA,"0","9605",2010-07-23T11:43:00Z,"2010",2-373-2010-07-23,"0","0","0"
"2","150","383",14JUL2010:13:32:00.000,"30.1","17.4","7.1","7","2","2","29.491944444","-94.64194444","0.167","0",NA,"0","9605",2010-07-14T13:32:00Z,"2010",2-383-2010-07-14,"0","0","0"
"2","180","483",03AUG2010:15:44:00.000,"30.2","25.5","4.4","19","3.3","3.3","29.391666667","-94.82444444","0.167","0",NA,"0","9605",2010-08-03T15:44:00Z,"2010",2-483-2010-08-03,"0","0","0"
